Type Designator,Manufacturer,Model,Description,Engine Type,Engine Count,WTC
AC95,GULFSTREAM AEROSPACE,Jetprop Commander 980,LandPlane,Turboprop/Turboshaft,2,L
AC95,GULFSTREAM AEROSPACE,Jetprop Commander 1000,LandPlane,Turboprop/Turboshaft,2,L
GLF4,GULFSTREAM AEROSPACE,S102 Gulfstream 4,LandPlane,Jet,2,M
GLF5,GULFSTREAM AEROSPACE,G-5SP Eitam,LandPlane,Jet,2,M
GLF4,GULFSTREAM AEROSPACE,Tp102 Gulfstream 4,LandPlane,Jet,2,M
GLF4,GULFSTREAM AEROSPACE,U-4 Gulfstream 4,LandPlane,Jet,2,M
GLF5,GULFSTREAM AEROSPACE,Eitam,LandPlane,Jet,2,M
GLF6,GULFSTREAM AEROSPACE,Gulfstream G650,LandPlane,Jet,2,M
G280,GULFSTREAM AEROSPACE,Gulfstream G280,LandPlane,Jet,2,M
ASTR,GULFSTREAM AEROSPACE,Gulfstream G100,LandPlane,Jet,2,M
G150,GULFSTREAM AEROSPACE,Gulfstream G150,LandPlane,Jet,2,M
GALX,GULFSTREAM AEROSPACE,Gulfstream G200,LandPlane,Jet,2,M
G250,GULFSTREAM AEROSPACE,Gulfstream G250,LandPlane,Jet,2,M
GLF5,GULFSTREAM AEROSPACE,Gulfstream G500 (G-5SP),LandPlane,Jet,2,M
GA5C,GULFSTREAM AEROSPACE,G-7 Gulfstream G500,LandPlane,Jet,2,M
GA6C,GULFSTREAM AEROSPACE,G-7 Gulfstream G600,LandPlane,Jet,2,M
GA5C,GULFSTREAM AEROSPACE,Gulfstream G500 (G-7),LandPlane,Jet,2,M
GA6C,GULFSTREAM AEROSPACE,Gulfstream G600,LandPlane,Jet,2,M
GA7C,GULFSTREAM AEROSPACE,G-8 Gulfstream G700,LandPlane,Jet,2,M
GA7C,GULFSTREAM AEROSPACE,Gulfstream G700,LandPlane,Jet,2,M
GLF6,GULFSTREAM AEROSPACE,G-6 Gulfstream G650,LandPlane,Jet,2,M
GA4C,GULFSTREAM AEROSPACE,G-7 Gulfstream G400,LandPlane,Jet,2,M
GA8C,GULFSTREAM AEROSPACE,G-8 Gulfstream G800,LandPlane,Jet,2,M
GLF4,GULFSTREAM AEROSPACE,Gulfstream G400 (G-4),LandPlane,Jet,2,M
GA4C,GULFSTREAM AEROSPACE,Gulfstream G400 (G-7),LandPlane,Jet,2,M
GA8C,GULFSTREAM AEROSPACE,Gulfstream G800,LandPlane,Jet,2,M
AC90,GULFSTREAM AMERICAN,690 Jetprop Commander 840,LandPlane,Turboprop/Turboshaft,2,L
AC90,GULFSTREAM AMERICAN,690 Jetprop Commander 900,LandPlane,Turboprop/Turboshaft,2,L
AC95,GULFSTREAM AMERICAN,695 Jetprop Commander 980,LandPlane,Turboprop/Turboshaft,2,L
AC95,GULFSTREAM AMERICAN,695 Jetprop Commander 1000,LandPlane,Turboprop/Turboshaft,2,L
AA1,GULFSTREAM AMERICAN,AA-1 Lynx,LandPlane,Piston,1,L
AA1,GULFSTREAM AMERICAN,AA-1 T-Cat,LandPlane,Piston,1,L
AA5,GULFSTREAM AMERICAN,AA-5 Cheetah,LandPlane,Piston,1,L
AA5,GULFSTREAM AMERICAN,AA-5 Tiger,LandPlane,Piston,1,L
G164,GULFSTREAM AMERICAN,Ag-Cat,LandPlane,Piston,1,L
AA5,GULFSTREAM AMERICAN,Cheetah,LandPlane,Piston,1,L
GA7,GULFSTREAM AMERICAN,Cougar,LandPlane,Piston,2,L
G164,GULFSTREAM AMERICAN,G-164 Ag-Cat,LandPlane,Piston,1,L
G164,GULFSTREAM AMERICAN,G-164 Super Ag-Cat,LandPlane,Piston,1,L
G64T,GULFSTREAM AMERICAN,G-164 Turbo Ag-Cat,LandPlane,Turboprop/Turboshaft,1,L
GLF2,GULFSTREAM AMERICAN,G-1159 Gulfstream 2,LandPlane,Jet,2,M
GLF2,GULFSTREAM AMERICAN,G-1159 Gulfstream 2SP,LandPlane,Jet,2,M
GLF3,GULFSTREAM AMERICAN,G-1159A Gulfstream 3,LandPlane,Jet,2,M
GLF3,GULFSTREAM AMERICAN,G-1159A Gulfstream SMA-3,LandPlane,Jet,2,M
GLF2,GULFSTREAM AMERICAN,G-1159B Gulfstream 2B,LandPlane,Jet,2,M
GLF2,GULFSTREAM AMERICAN,G-1159TT Gulfstream 2TT,LandPlane,Jet,2,M
GA7,GULFSTREAM AMERICAN,GA-7 Cougar,LandPlane,Piston,2,L
GLF2,GULFSTREAM AMERICAN,Gulfstream 2,LandPlane,Jet,2,M
GLF2,GULFSTREAM AMERICAN,Gulfstream 2B,LandPlane,Jet,2,M
GLF2,GULFSTREAM AMERICAN,Gulfstream 2SP,LandPlane,Jet,2,M
GLF2,GULFSTREAM AMERICAN,Gulfstream 2TT,LandPlane,Jet,2,M
GLF3,GULFSTREAM AMERICAN,Gulfstream 3,LandPlane,Jet,2,M
GLF3,GULFSTREAM AMERICAN,Gulfstream SMA-3,LandPlane,Jet,2,M
AC90,GULFSTREAM AMERICAN,Jetprop Commander 840,LandPlane,Turboprop/Turboshaft,2,L
AC90,GULFSTREAM AMERICAN,Jetprop Commander 900,LandPlane,Turboprop/Turboshaft,2,L
AC95,GULFSTREAM AMERICAN,Jetprop Commander 980,LandPlane,Turboprop/Turboshaft,2,L
AC95,GULFSTREAM AMERICAN,Jetprop Commander 1000,LandPlane,Turboprop/Turboshaft,2,L
AA1,GULFSTREAM AMERICAN,Lynx,LandPlane,Piston,1,L
G164,GULFSTREAM AMERICAN,Super Ag-Cat,LandPlane,Piston,1,L
AA1,GULFSTREAM AMERICAN,T-Cat,LandPlane,Piston,1,L
AA5,GULFSTREAM AMERICAN,Tiger,LandPlane,Piston,1,L
G64T,GULFSTREAM AMERICAN,Turbo Ag-Cat,LandPlane,Turboprop/Turboshaft,1,L
SC01,GYROFLUG,SC-01 Speed Canard,LandPlane,Piston,1,L
SC01,GYROFLUG,Speed Canard,LandPlane,Piston,1,L
SPST,GÖTAVERKEN,GV-38,LandPlane,Piston,1,L
BU81,HAGGLUND,Bestmann,LandPlane,Piston,1,L
BU81,HAGGLUND,Bü-181 Bestmann,LandPlane,Piston,1,L
CP30,HAINZ,CP-301 Emeraude,LandPlane,Piston,1,L
CP30,HAINZ,Emeraude,LandPlane,Piston,1,L
HLD4,HALBERSTADT,D-4 Replica,LandPlane,Piston,1,L
WH4,HALL,WH-4 Harpoon,LandPlane,Turboprop/Turboshaft,1,L
WH4,HALL,WH-6 Harpoon,LandPlane,Turboprop/Turboshaft,1,L
WH4,HALL,Harpoon,LandPlane,Turboprop/Turboshaft,1,L
AFOX,HALLEY,Apollo Fox,LandPlane,Piston,1,L
SAFF,HALSTED,Saffire,LandPlane,Piston,1,L
BE18,HAMILTON,Little Liner,LandPlane,Piston,2,L
T28,HAMILTON,Nomair,LandPlane,Piston,1,L
T28,HAMILTON,T-28 Nomair,LandPlane,Piston,1,L
B18T,HAMILTON,Westwind 2,LandPlane,Turboprop/Turboshaft,2,L
B18T,HAMILTON,Westwind 3,LandPlane,Turboprop/Turboshaft,2,L
SF2,HAPI,Cygnet,LandPlane,Piston,1,L
SF2,HAPI,SF-2 Cygnet,LandPlane,Piston,1,L
IL28,HARBIN,H-5,LandPlane,Jet,2,M
AS65,HARBIN,H-410 Haitun,Helicopter,Turboprop/Turboshaft,2,L
AS65,HARBIN,H-425 Haitun,Helicopter,Turboprop/Turboshaft,2,L
AS65,HARBIN,Haitun,Helicopter,Turboprop/Turboshaft,2,L
Y12,HARBIN,Harbinger,LandPlane,Turboprop/Turboshaft,2,L
EC20,HARBIN,HC-120,Helicopter,Turboprop/Turboshaft,1,L
IL28,HARBIN,HJ-5,LandPlane,Jet,2,M
IL28,HARBIN,HZ-5,LandPlane,Jet,2,M
SH5,HARBIN,PS-5,SeaPlane,Turboprop/Turboshaft,4,M
SH5,HARBIN,SH-5,SeaPlane,Turboprop/Turboshaft,4,M
AS65,HARBIN,WZ-9 Haitun,Helicopter,Turboprop/Turboshaft,2,L
MI4,HARBIN,Xuanfeng,Helicopter,Piston,1,L
Y11,HARBIN,Y-11,LandPlane,Piston,2,L
MI4,HARBIN,Z-5,Helicopter,Piston,1,L
MI4,HARBIN,Z-5 Xuanfeng,Helicopter,Piston,1,L
AS65,HARBIN,Z-9 Haitun,Helicopter,Turboprop/Turboshaft,2,L
E145,HARBIN,EMB-145LI,LandPlane,Jet,2,M
E145,HARBIN,ERJ-145LI,LandPlane,Jet,2,M
Y12,HARBIN,Y-12-2,LandPlane,Turboprop/Turboshaft,2,L
Y12,HARBIN,Y-12-4,LandPlane,Turboprop/Turboshaft,2,L
Y12,HARBIN,Y-12C,LandPlane,Turboprop/Turboshaft,2,L
Y12,HARBIN,Y-12E Harbinger,LandPlane,Turboprop/Turboshaft,2,L
Y12F,HARBIN,Y-12F Aircar,LandPlane,Turboprop/Turboshaft,2,M
Y12F,HARBIN,Aircar,LandPlane,Turboprop/Turboshaft,2,M
E35L,HARBIN,EMB-135BJ Legacy 650,LandPlane,Jet,2,M
E35L,HARBIN,Legacy 650,LandPlane,Jet,2,M
MRAM,HARMON (1),1-2 Mister America,LandPlane,Piston,1,L
MRAM,HARMON (1),Mister America,LandPlane,Piston,1,L
HROC,HARMON (2),Rocket,LandPlane,Piston,1,L
LS2,HAT,LS-2,LandPlane,Piston,1,L
CB1,HATZ,Biplane,LandPlane,Piston,1,L
CB1,HATZ,CB-1 Biplane,LandPlane,Piston,1,L
CYGT,HAWKER,Cygnet,LandPlane,Piston,1,L
CYGT,HAWKER,Cygnet Replica,LandPlane,Piston,1,L
FURY,HAWKER,Fury,LandPlane,Piston,1,L
HIND,HAWKER,Hind,LandPlane,Piston,1,L
HUNT,HAWKER,Hunter,LandPlane,Jet,1,M
HURI,HAWKER,Hurricane,LandPlane,Piston,1,L
FURY,HAWKER,Sea Fury,LandPlane,Piston,1,L
SHAW,HAWKER,Sea Hawk,LandPlane,Jet,1,M
HURI,HAWKER,Sea Hurricane,LandPlane,Piston,1,L
BE58,HAWKER BEECHCRAFT,58 Baron,LandPlane,Piston,2,L
BE9L,HAWKER BEECHCRAFT,90 King Air 90,LandPlane,Turboprop/Turboshaft,2,L
BE20,HAWKER BEECHCRAFT,200 King Air 200,LandPlane,Turboprop/Turboshaft,2,L/M
B350,HAWKER BEECHCRAFT,300 (B300) King Air 350,LandPlane,Turboprop/Turboshaft,2,L/M
PRM1,HAWKER BEECHCRAFT,390 Premier 1,LandPlane,Jet,2,L
HA4T,HAWKER BEECHCRAFT,4000 Hawker 4000,LandPlane,Jet,2,M
BE58,HAWKER BEECHCRAFT,Baron,LandPlane,Piston,2,L
H25B,HAWKER BEECHCRAFT,Hawker 750,LandPlane,Jet,2,M
H25B,HAWKER BEECHCRAFT,Hawker 850,LandPlane,Jet,2,M
H25B,HAWKER BEECHCRAFT,Hawker 900,LandPlane,Jet,2,M
HA4T,HAWKER BEECHCRAFT,Hawker 4000,LandPlane,Jet,2,M
BE9L,HAWKER BEECHCRAFT,King Air 90,LandPlane,Turboprop/Turboshaft,2,L
BE20,HAWKER BEECHCRAFT,King Air 200,LandPlane,Turboprop/Turboshaft,2,L/M
B350,HAWKER BEECHCRAFT,King Air 350,LandPlane,Turboprop/Turboshaft,2,L/M
PRM1,HAWKER BEECHCRAFT,Premier 1,LandPlane,Jet,2,L
TEX2,HAWKER BEECHCRAFT,T-6 Texan 2,LandPlane,Turboprop/Turboshaft,1,L
TEX2,HAWKER BEECHCRAFT,Texan 2,LandPlane,Turboprop/Turboshaft,1,L
H25B,HAWKER BEECHCRAFT,Hawker 800,LandPlane,Jet,2,M
PRM1,HAWKER BEECHCRAFT,390 Hawker 200,LandPlane,Jet,2,L
PRM1,HAWKER BEECHCRAFT,Hawker 200,LandPlane,Jet,2,L
B350,HAWKER BEECHCRAFT,300 (B300) Shadow,LandPlane,Turboprop/Turboshaft,2,L/M
B350,HAWKER BEECHCRAFT,Shadow,LandPlane,Turboprop/Turboshaft,2,L/M
BE36,HAWKER BEECHCRAFT,G36 Bonanza,LandPlane,Piston,1,L
BE36,HAWKER BEECHCRAFT,Bonanza (G36),LandPlane,Piston,1,L
TEX2,HAWKER BEECHCRAFT,AT-6 Texan 2,LandPlane,Turboprop/Turboshaft,1,L
TEX2,HAWKER BEECHCRAFT,T-6 Efroni,LandPlane,Turboprop/Turboshaft,1,L
TEX2,HAWKER BEECHCRAFT,Efroni,LandPlane,Turboprop/Turboshaft,1,L
BE40,HAWKER BEECHCRAFT,Hawker 400XP,LandPlane,Jet,2,M
BE4W,HAWKER BEECHCRAFT,Hawker 400XT,LandPlane,Jet,2,M
BE4W,HAWKER BEECHCRAFT,Hawker 400XPR,LandPlane,Jet,2,M
BE4W,HAWKER BEECHCRAFT,400XPR  Beechjet,LandPlane,Jet,2,M
BE4W,HAWKER BEECHCRAFT,Beechjet (400XPR),LandPlane,Jet,2,M
B350,HAWKER BEECHCRAFT,MC-12,LandPlane,Turboprop/Turboshaft,2,L/M
H60,HAWKER DE HAVILLAND,Black Hawk,Helicopter,Turboprop/Turboshaft,2,M
PC9,HAWKER DE HAVILLAND,PC-9,LandPlane,Turboprop/Turboshaft,1,L
H60,HAWKER DE HAVILLAND,S-70 Black Hawk,Helicopter,Turboprop/Turboshaft,2,M
A748,HAWKER SIDDELEY,Andover,LandPlane,Turboprop/Turboshaft,2,M
HAR,HAWKER SIDDELEY,AV-8 Harrier,LandPlane,Jet,1,M
BUC,HAWKER SIDDELEY,Buccaneer,LandPlane,Jet,2,M
A748,HAWKER SIDDELEY,C-91,LandPlane,Turboprop/Turboshaft,2,M
DOVE,HAWKER SIDDELEY,DH-104 Dove,LandPlane,Piston,2,L
HERN,HAWKER SIDDELEY,DH-114 Heron,LandPlane,Piston,4,L
DOVE,HAWKER SIDDELEY,Dove,LandPlane,Piston,2,L
GNAT,HAWKER SIDDELEY,Gnat,LandPlane,Jet,1,L
HAR,HAWKER SIDDELEY,Harrier,LandPlane,Jet,1,M
HAWK,HAWKER SIDDELEY,Hawk,LandPlane,Jet,1,M
HERN,HAWKER SIDDELEY,Heron,LandPlane,Piston,4,L
H25A,HAWKER SIDDELEY,HS-125-1,LandPlane,Jet,2,M
H25A,HAWKER SIDDELEY,HS-125-3,LandPlane,Jet,2,M
H25A,HAWKER SIDDELEY,HS-125-400,LandPlane,Jet,2,M
H25A,HAWKER SIDDELEY,HS-125-600,LandPlane,Jet,2,M
H25B,HAWKER SIDDELEY,HS-125-700,LandPlane,Jet,2,M
A748,HAWKER SIDDELEY,HS-748,LandPlane,Turboprop/Turboshaft,2,M
A748,HAWKER SIDDELEY,HS-748 Andover,LandPlane,Turboprop/Turboshaft,2,M
A748,HAWKER SIDDELEY,HS-780 Andover,LandPlane,Turboprop/Turboshaft,2,M
HAR,HAWKER SIDDELEY,TAV-8 Harrier,LandPlane,Jet,1,M
H202,HB-AIRCRAFT,Fledger,LandPlane,Piston,1,L
HB23,HB-AIRCRAFT,HB-23 Hobbyliner,LandPlane,Piston,1,L
HB23,HB-AIRCRAFT,HB-23 Scanliner,LandPlane,Piston,1,L
H202,HB-AIRCRAFT,HB-202 Fledger,LandPlane,Piston,1,L
HB23,HB-AIRCRAFT,Hobbyliner,LandPlane,Piston,1,L
HB23,HB-AIRCRAFT,Scanliner,LandPlane,Piston,1,L
H207,HB-FLUGTECHNIK,Alfa,LandPlane,Piston,1,L
HB23,HB-FLUGTECHNIK,HB-23 Hobbyliner,LandPlane,Piston,1,L
HB23,HB-FLUGTECHNIK,HB-23 Scanliner,LandPlane,Piston,1,L
H204,HB-FLUGTECHNIK,HB-204 Tornado,LandPlane,Piston,1,L
H207,HB-FLUGTECHNIK,HB-207 Alfa,LandPlane,Piston,1,L
HB23,HB-FLUGTECHNIK,Hobbyliner,LandPlane,Piston,1,L
HB23,HB-FLUGTECHNIK,Scanliner,LandPlane,Piston,1,L
H204,HB-FLUGTECHNIK,Tornado,LandPlane,Piston,1,L
H111,HEINKEL,He-111,LandPlane,Piston,2,M
CH20,HEINTZ,CH-200 Zénith,LandPlane,Piston,1,L
CH20,HEINTZ,Zénith,LandPlane,Piston,1,L
CH7,HELI-SPORT,CH-7 Kompress,Helicopter,Piston,1,L
CH7,HELI-SPORT,Kompress,Helicopter,Piston,1,L
AS65,HELIBRAS,AS-365 Dauphin 2,Helicopter,Turboprop/Turboshaft,2,L
AS65,HELIBRAS,AS-565 Panther,Helicopter,Turboprop/Turboshaft,2,L
AS55,HELIBRAS,CH-55 Esquilo,Helicopter,Turboprop/Turboshaft,2,L
AS65,HELIBRAS,Dauphin 2,Helicopter,Turboprop/Turboshaft,2,L
AS50,HELIBRAS,Esquilo (HB-350),Helicopter,Turboprop/Turboshaft,1,L
AS55,HELIBRAS,Esquilo (HB-355),Helicopter,Turboprop/Turboshaft,2,L
LAMA,HELIBRAS,Gaviao,Helicopter,Turboprop/Turboshaft,1,L
AS50,HELIBRAS,HA-1 Esquilo,Helicopter,Turboprop/Turboshaft,1,L
LAMA,HELIBRAS,HB-315 Gaviao,Helicopter,Turboprop/Turboshaft,1,L
AS50,HELIBRAS,HB-350 Esquilo,Helicopter,Turboprop/Turboshaft,1,L
AS55,HELIBRAS,HB-355 Esquilo,Helicopter,Turboprop/Turboshaft,2,L
AS65,HELIBRAS,HM-1 Panther,Helicopter,Turboprop/Turboshaft,2,L
AS65,HELIBRAS,Panther,Helicopter,Turboprop/Turboshaft,2,L
AS50,HELIBRAS,UH-12 Esquilo,Helicopter,Turboprop/Turboshaft,1,L
AS55,HELIBRAS,UH-13 Esquilo,Helicopter,Turboprop/Turboshaft,2,L
AS55,HELIBRAS,VH-55 Esquilo,Helicopter,Turboprop/Turboshaft,2,L
AS50,HELIBRAS,H-50 Esquilo,Helicopter,Turboprop/Turboshaft,1,L
COMU,HELICOM,Commuter,Helicopter,Piston,1,L
COMU,HELICOM,H-1 Commuter,Helicopter,Piston,1,L
STLN,HELIO,AU-24 Stallion,LandPlane,Turboprop/Turboshaft,1,L
COUR,HELIO,Courier,LandPlane,Piston,1,L
COUR,HELIO,Courier 2,LandPlane,Piston,1,L
COUR,HELIO,H-250 Courier 2,LandPlane,Piston,1,L
COUR,HELIO,H-295 Super Courier,LandPlane,Piston,1,L
COUR,HELIO,H-391 Courier,LandPlane,Piston,1,L
COUR,HELIO,H-392 Strato-Courier,LandPlane,Piston,1,L
COUR,HELIO,H-395 Courier,LandPlane,Piston,1,L
COUR,HELIO,H-395 Super Courier,LandPlane,Piston,1,L
TCOU,HELIO,H-500 Twin Courier,LandPlane,Piston,2,L
COUR,HELIO,H-700 Courier,LandPlane,Piston,1,L
COUR,HELIO,H-800 Courier,LandPlane,Piston,1,L
STLN,HELIO,HST-550 Stallion,LandPlane,Turboprop/Turboshaft,1,L
COUR,HELIO,HT-295 Super Courier,LandPlane,Piston,1,L
STLN,HELIO,Stallion,LandPlane,Turboprop/Turboshaft,1,L
COUR,HELIO,Strato-Courier,LandPlane,Piston,1,L
COUR,HELIO,Super Courier,LandPlane,Piston,1,L
TCOU,HELIO,Twin Courier,LandPlane,Piston,2,L
TCOU,HELIO,U-5 Twin Courier,LandPlane,Piston,2,L
COUR,HELIO,U-10 Super Courier,LandPlane,Piston,1,L
BU81,HELIOPOLIS,Gomhouria,LandPlane,Piston,1,L
S61,HELIPRO,S-61 Shortsky,Helicopter,Turboprop/Turboshaft,2,M
S61,HELIPRO,Shortsky,Helicopter,Turboprop/Turboshaft,2,M
A139,HELIVERT,AW-139,Helicopter,Turboprop/Turboshaft,2,L
HX2,HELOWERKS,HX-2 Wasp,Helicopter,Turboprop/Turboshaft,1,L
HX2,HELOWERKS,Wasp,Helicopter,Turboprop/Turboshaft,1,L
RF5,HELWAN,RF-5 Sperber,LandPlane,Piston,1,L
RF5,HELWAN,Sperber,LandPlane,Piston,1,L
J3,HENDERSON,Little Bear,LandPlane,Piston,1,L
A140,HESA,Faraz,LandPlane,Turboprop/Turboshaft,2,M
A140,HESA,IRAN-140 Faraz,LandPlane,Turboprop/Turboshaft,2,M
BE33,HESA,Parastu,LandPlane,Piston,1,L
PC7,HESA,S-68,LandPlane,Turboprop/Turboshaft,1,L
S278,HESA,Shahed 278,Helicopter,Turboprop/Turboshaft,1,L
S278,HESA,Shahed OH-78,Helicopter,Turboprop/Turboshaft,1,L
S285,HESA,Shahed 285,Helicopter,Turboprop/Turboshaft,1,L
S285,HESA,Shahed AH-85,Helicopter,Turboprop/Turboshaft,1,L
HF20,HFB,Hansa,LandPlane,Jet,2,M
HF20,HFB,HFB-320 Hansa,LandPlane,Jet,2,M
SHOR,HIGHER CLASS,Super Hornet,LandPlane,Piston,1,L
ARV1,HIGHLANDER,Highlander,LandPlane,Piston,1,L
RMOU,HILLBERG,EH1-01 Rotormouse,Helicopter,Turboprop/Turboshaft,1,L
RMOU,HILLBERG,Rotormouse,Helicopter,Turboprop/Turboshaft,1,L
FH11,HILLER,FH-1100,Helicopter,Turboprop/Turboshaft,1,L
UH12,HILLER,H-23 Raven,Helicopter,Piston,1,L
UH12,HILLER,HTE Raven,Helicopter,Piston,1,L
UH12,HILLER,OH-23 Raven,Helicopter,Piston,1,L
UH12,HILLER,Raven,Helicopter,Piston,1,L
UH12,HILLER,UH-12B,Helicopter,Piston,1,L
UH12,HILLER,UH-12C,Helicopter,Piston,1,L
UH12,HILLER,UH-12E,Helicopter,Piston,1,L
UH12,HILLER,UH-12E3,Helicopter,Piston,1,L
H12T,HILLER,UH-12E3T,Helicopter,Turboprop/Turboshaft,1,L
UH12,HILLER,UH-12E4,Helicopter,Piston,1,L
H12T,HILLER,UH-12E4T,Helicopter,Turboprop/Turboshaft,1,L
UH12,HILLER,UH-12E5,Helicopter,Piston,1,L
H12T,HILLER,UH-12ET,Helicopter,Turboprop/Turboshaft,1,L
UH12,HILLER,UH-12L3,Helicopter,Piston,1,L
UH12,HILLER,UH-12L4,Helicopter,Piston,1,L
UH12,HILLER,UH-12SL3,Helicopter,Piston,1,L
UH12,HILLER,UH-12SL4,Helicopter,Piston,1,L
D228,HINDUSTAN,228,LandPlane,Turboprop/Turboshaft,2,L
A748,HINDUSTAN,748,LandPlane,Turboprop/Turboshaft,2,M
ALH,HINDUSTAN,ALH Dhruv,Helicopter,Turboprop/Turboshaft,2,L
MG23,HINDUSTAN,Bahadur,LandPlane,Jet,1,M
HA31,HINDUSTAN,Basant,LandPlane,Piston,1,L
LAMA,HINDUSTAN,Cheetah,Helicopter,Turboprop/Turboshaft,1,L
LAMA,HINDUSTAN,Cheetal,Helicopter,Turboprop/Turboshaft,1,L
ALO3,HINDUSTAN,Chetak,Helicopter,Turboprop/Turboshaft,1,L
ALO3,HINDUSTAN,Chetan,Helicopter,Turboprop/Turboshaft,1,L
HT32,HINDUSTAN,Deepak,LandPlane,Piston,1,L
ALH,HINDUSTAN,Dhruv,Helicopter,Turboprop/Turboshaft,2,L
HA31,HINDUSTAN,HA-31 Basant,LandPlane,Piston,1,L
HT16,HINDUSTAN,HJT-16 Kiran,LandPlane,Jet,1,L
HT36,HINDUSTAN,HJT-36 Sitara,LandPlane,Jet,1,L
HT32,HINDUSTAN,HPT-32 Deepak,LandPlane,Piston,1,L
HT2,HINDUSTAN,HT-2,LandPlane,Piston,1,L
HT34,HINDUSTAN,HTT-34,LandPlane,Turboprop/Turboshaft,1,L
AR11,HINDUSTAN,HUL-26 Pushpak,LandPlane,Piston,1,L
JAGR,HINDUSTAN,Jaguar,LandPlane,Jet,2,M
HT16,HINDUSTAN,Kiran,LandPlane,Jet,1,L
LAMA,HINDUSTAN,Lancer,Helicopter,Turboprop/Turboshaft,1,L
MG21,HINDUSTAN,MiG-21,LandPlane,Jet,1,M
MG23,HINDUSTAN,MiG-27 Bahadur,LandPlane,Jet,1,M
AR11,HINDUSTAN,Pushpak,LandPlane,Piston,1,L
LAMA,HINDUSTAN,SA-315 Cheetah,Helicopter,Turboprop/Turboshaft,1,L
LAMA,HINDUSTAN,SA-315 Cheetal,Helicopter,Turboprop/Turboshaft,1,L
LAMA,HINDUSTAN,SA-315 Lancer,Helicopter,Turboprop/Turboshaft,1,L
ALO3,HINDUSTAN,SA-316 Chetak,Helicopter,Turboprop/Turboshaft,1,L
ALO3,HINDUSTAN,SA-316 Chetan,Helicopter,Turboprop/Turboshaft,1,L
ALO3,HINDUSTAN,SE-3160 Chetak,Helicopter,Turboprop/Turboshaft,1,L
JAGR,HINDUSTAN,Shamsher,LandPlane,Jet,2,M
HT36,HINDUSTAN,Sitara,LandPlane,Jet,1,L
SU27,HINDUSTAN,Su-30,LandPlane,Jet,2,M
HAWK,HINDUSTAN,Hawk,LandPlane,Jet,1,M
LCA,HINDUSTAN,LCA Tejas,LandPlane,Jet,1,M
LCA,HINDUSTAN,Tejas,LandPlane,Jet,1,M
LCH,HINDUSTAN,LCH,Helicopter,Turboprop/Turboshaft,2,L
HT40,HINDUSTAN,HTT-40,LandPlane,Turboprop/Turboshaft,1,L
HI27,HIRTH,Acrostar,LandPlane,Piston,1,L
HI27,HIRTH,Hi-27 Acrostar,LandPlane,Piston,1,L
S223,HISPANO,223 Flamingo,LandPlane,Piston,1,L
ME09,HISPANO,Buchon,LandPlane,Piston,1,L
S223,HISPANO,Flamingo,LandPlane,Piston,1,L
SATA,HISPANO,HA-200 Saeta,LandPlane,Jet,2,L
SATA,HISPANO,HA-220 Super Saeta,LandPlane,Jet,2,L
ME09,HISPANO,HA-1112 Buchon,LandPlane,Piston,1,L
SATA,HISPANO,Saeta,LandPlane,Jet,2,L
SATA,HISPANO,Super Saeta,LandPlane,Jet,2,L
PULS,HK,Wega,LandPlane,Piston,1,L
DV20,HOAC,DV-20 Katana,LandPlane,Piston,1,L
DIMO,HOAC,HK-36 Super Dimona,LandPlane,Piston,1,L
DV20,HOAC,Katana,LandPlane,Piston,1,L
DIMO,HOAC,Super Dimona,LandPlane,Piston,1,L
DIMO,HOFFMANN,Dimona,LandPlane,Piston,1,L
DIMO,HOFFMANN,H-36 Dimona,LandPlane,Piston,1,L
H40,HOFFMANN,H-40,LandPlane,Piston,1,L
PGEE,HOLCOMB,Perigee,LandPlane,Piston,1,L
HA2,HOLLMANN,HA-2 Sportster,Gyrocopter,Piston,1,L
HA2,HOLLMANN,Sportster,Gyrocopter,Piston,1,L
HDJT,HONDA,HA-420 HondaJet,LandPlane,Jet,2,L
HDJT,HONDA,HondaJet,LandPlane,Jet,2,L
MH02,HONDA-MISSISSIPPI,MH-02,LandPlane,Jet,2,L
Q5,HONGDU,A-5,LandPlane,Jet,2,M
CJ6,HONGDU,BT-6,LandPlane,Piston,1,L
CJ6,HONGDU,CJ-6,LandPlane,Piston,1,L
K8,HONGDU,K-8 Karakorum,LandPlane,Jet,1,L
K8,HONGDU,Karakorum,LandPlane,Jet,1,L
N5,HONGDU,N-5,LandPlane,Piston,1,L
Q5,HONGDU,Q-5,LandPlane,Jet,2,M
K8,HONGDU,JL-8,LandPlane,Jet,1,L
L15,HONGDU,L-15 Lieying,LandPlane,Jet,2,M
L15,HONGDU,Lieying,LandPlane,Jet,2,M
MD60,HONGDU MD HELICOPTERS,MD-600N,Helicopter,Turboprop/Turboshaft,1,L
BBIR,HOVEY,Beta Bird,LandPlane,Piston,1,L
DG15,HOWARD (1),DGA-15,LandPlane,Piston,1,L
DG15,HOWARD (1),GH Nightingale,LandPlane,Piston,1,L
DG15,HOWARD (1),NH,LandPlane,Piston,1,L
DG15,HOWARD (1),Nightingale,LandPlane,Piston,1,L
L18,HOWARD (2),250,LandPlane,Piston,2,M
L18,HOWARD (2),350,LandPlane,Piston,2,M
L37,HOWARD (2),500,LandPlane,Piston,2,M
LWIN,HOWARD HUGHES,Australian LightWing   GR-912,LandPlane,Piston,1,L
